
 *******************************************************************************
                                   <XCPLTENSOR>
                            Isotropic exchange couplings  Jij

          number of sites   NQ =   1
          number of types   NT =   1
                              site occupation:
          IQ =    1   1   IT:   1-Fe        x =  1.000
        IT   IQ   JT    JQ   N1 N2 N3    DRX    DRY    DRZ     DR      J_xx [meV]     J_yy [meV]      J_xy [meV]     J_yx [meV]
         1    1    1    1   -3 -1 -1   0.500 -1.500 -1.500   2.179     -0.46369272    -0.48341376     0.00419996     0.00419996
         1    1    1    1   -2 -3 -2  -1.500 -0.500 -1.500   2.179     -0.48341376    -0.46369272    -0.00419996    -0.00419996
         1    1    1    1   -2  0  1   1.500 -0.500 -1.500   2.179     -0.48341376    -0.46369272     0.00419996     0.00419996
         1    1    1    1   -1 -3 -1  -1.500  0.500 -1.500   2.179     -0.48341376    -0.46369272     0.00419996     0.00419996
         1    1    1    1   -1  0  2   1.500  0.500 -1.500   2.179     -0.48341376    -0.46369272    -0.00419996    -0.00419996
         1    1    1    1    0 -2  1  -0.500  1.500 -1.500   2.179     -0.46369272    -0.48341376     0.00419996     0.00419996
         1    1    1    1    0 -1  2   0.500  1.500 -1.500   2.179     -0.46369272    -0.48341376    -0.00419996    -0.00419996
         1    1    1    1   -2 -2 -3  -1.500 -1.500 -0.500   2.179     -0.45853363    -0.45853363     0.01109232     0.01109232
         1    1    1    1   -2  1  0   1.500 -1.500 -0.500   2.179     -0.45853362    -0.45853362    -0.01109232    -0.01109232
         1    1    1    1    1 -2  0  -1.500  1.500 -0.500   2.179     -0.45853362    -0.45853362    -0.01109232    -0.01109232
         1    1    1    1    1  1  3   1.500  1.500 -0.500   2.179     -0.45853362    -0.45853362     0.01109232     0.01109232
         1    1    1    1   -1 -1 -3  -1.500 -1.500  0.500   2.179     -0.45853362    -0.45853362     0.01109232     0.01109232
         1    1    1    1   -1  2  0   1.500 -1.500  0.500   2.179     -0.45853362    -0.45853362    -0.01109232    -0.01109232
         1    1    1    1    2 -1  0  -1.500  1.500  0.500   2.179     -0.45853362    -0.45853362    -0.01109232    -0.01109232
         1    1    1    1    2  2  3   1.500  1.500  0.500   2.179     -0.45853363    -0.45853363     0.01109232     0.01109232
         1    1    1    1    0  1 -2  -0.500 -1.500  1.500   2.179     -0.46369272    -0.48341376    -0.00419996    -0.00419996
         1    1    1    1    0  2 -1   0.500 -1.500  1.500   2.179     -0.46369272    -0.48341376     0.00419996     0.00419996
         1    1    1    1    1  0 -2  -1.500 -0.500  1.500   2.179     -0.48341376    -0.46369272    -0.00419996    -0.00419996
         1    1    1    1    1  3  1   1.500 -0.500  1.500   2.179     -0.48341376    -0.46369272     0.00419996     0.00419996
         1    1    1    1    2  0 -1  -1.500  0.500  1.500   2.179     -0.48341376    -0.46369272     0.00419996     0.00419996
         1    1    1    1    2  3  2   1.500  0.500  1.500   2.179     -0.48341376    -0.46369272    -0.00419996    -0.00419996
         1    1    1    1    3  1  1  -0.500  1.500  1.500   2.179     -0.46369272    -0.48341376     0.00419996     0.00419996
         1    1    1    1    3  2  2   0.500  1.500  1.500   2.179     -0.46369272    -0.48341376    -0.00419996    -0.00419996
